Date,Vegetable,Delhi Price
11-01-2023,Ladies Finger,30
12-01-2023,Ladies Finger,30
13-01-2023,Ladies Finger,30
14-01-2023,Ladies Finger,29
15-01-2023,Ladies Finger,29
16-01-2023,Ladies Finger,29
17-01-2023,Ladies Finger,29
18-01-2023,Ladies Finger,32
19-01-2023,Ladies Finger,32
20-01-2023,Ladies Finger,30
21-01-2023,Ladies Finger,28
22-01-2023,Ladies Finger,28
23-01-2023,Ladies Finger,28
24-01-2023,Ladies Finger,28
25-01-2023,Ladies Finger,32
26-01-2023,Ladies Finger,32
27-01-2023,Ladies Finger,32
28-01-2023,Ladies Finger,35
29-01-2023,Ladies Finger,35
30-01-2023,Ladies Finger,35
31-01-2023,Ladies Finger,46
01-02-2023,Ladies Finger,46
02-02-2023,Ladies Finger,46
03-02-2023,Ladies Finger,39
04-02-2023,Ladies Finger,39
05-02-2023,Ladies Finger,39
06-02-2023,Ladies Finger,44
07-02-2023,Ladies Finger,44
08-02-2023,Ladies Finger,44
09-02-2023,Ladies Finger,40
10-02-2023,Ladies Finger,40
11-02-2023,Ladies Finger,40
12-02-2023,Ladies Finger,50
13-02-2023,Ladies Finger,50
14-02-2023,Ladies Finger,50
15-02-2023,Ladies Finger,50
16-02-2023,Ladies Finger,45
17-02-2023,Ladies Finger,45
18-02-2023,Ladies Finger,45
19-02-2023,Ladies Finger,42
20-02-2023,Ladies Finger,42
21-02-2023,Ladies Finger,42
22-02-2023,Ladies Finger,42
23-02-2023,Ladies Finger,50
24-02-2023,Ladies Finger,50
25-02-2023,Ladies Finger,48
26-02-2023,Ladies Finger,48
27-02-2023,Ladies Finger,48
28-02-2023,Ladies Finger,45
01-03-2023,Ladies Finger,45
02-03-2023,Ladies Finger,45
03-03-2023,Ladies Finger,45
04-03-2023,Ladies Finger,42
05-03-2023,Ladies Finger,42
06-03-2023,Ladies Finger,42
07-03-2023,Ladies Finger,42
08-03-2023,Ladies Finger,42
09-03-2023,Ladies Finger,42
10-03-2023,Ladies Finger,44
11-03-2023,Ladies Finger,44
12-03-2023,Ladies Finger,44
13-03-2023,Ladies Finger,44
14-03-2023,Ladies Finger,50
15-03-2023,Ladies Finger,50
16-03-2023,Ladies Finger,50
17-03-2023,Ladies Finger,47
18-03-2023,Ladies Finger,47
19-03-2023,Ladies Finger,49
20-03-2023,Ladies Finger,49
21-03-2023,Ladies Finger,49
22-03-2023,Ladies Finger,49
23-03-2023,Ladies Finger,49
24-03-2023,Ladies Finger,42
25-03-2023,Ladies Finger,42
26-03-2023,Ladies Finger,41
27-03-2023,Ladies Finger,41
28-03-2023,Ladies Finger,41
29-03-2023,Ladies Finger,50
30-03-2023,Ladies Finger,50
31-03-2023,Ladies Finger,50
01-02-2022,Pumpkin,26
02-02-2022,Pumpkin,24
03-02-2022,Pumpkin,24
04-02-2022,Pumpkin,24
05-02-2022,Pumpkin,21
06-02-2022,Pumpkin,21
07-02-2022,Pumpkin,21
08-02-2022,Pumpkin,23
09-02-2022,Pumpkin,23
10-02-2022,Pumpkin,23
11-02-2022,Pumpkin,23
12-02-2022,Pumpkin,24
13-02-2022,Pumpkin,24
14-02-2022,Pumpkin,24
15-02-2022,Pumpkin,24
16-02-2022,Pumpkin,24
17-02-2022,Pumpkin,20
18-02-2022,Pumpkin,20
19-02-2022,Pumpkin,20
20-02-2022,Pumpkin,23
21-02-2022,Pumpkin,23
22-02-2022,Pumpkin,23
23-02-2022,Pumpkin,23
24-02-2022,Pumpkin,23
25-02-2022,Pumpkin,23
26-02-2022,Pumpkin,21
27-02-2022,Pumpkin,21
28-02-2022,Pumpkin,25
01-03-2022,Pumpkin,25
02-03-2022,Pumpkin,25
03-03-2022,Pumpkin,25
04-03-2022,Pumpkin,20
05-03-2022,Pumpkin,20
06-03-2022,Pumpkin,20
07-03-2022,Pumpkin,21
08-03-2022,Pumpkin,21
09-03-2022,Pumpkin,21
10-03-2022,Pumpkin,21
11-03-2022,Pumpkin,21
12-03-2022,Pumpkin,21
13-03-2022,Pumpkin,21
14-03-2022,Pumpkin,23
15-03-2022,Pumpkin,23
16-03-2022,Pumpkin,23
17-03-2022,Pumpkin,21
18-03-2022,Pumpkin,21
19-03-2022,Pumpkin,21
20-03-2022,Pumpkin,21
21-03-2022,Pumpkin,21
22-03-2022,Pumpkin,26
23-03-2022,Pumpkin,26
24-03-2022,Pumpkin,26
25-03-2022,Pumpkin,27
26-03-2022,Pumpkin,27
27-03-2022,Pumpkin,27
28-03-2022,Pumpkin,26
29-03-2022,Pumpkin,26
30-03-2022,Pumpkin,26
31-03-2022,Pumpkin,26
02-04-2022,Pumpkin,26
03-04-2022,Pumpkin,26
04-04-2022,Pumpkin,21
05-04-2022,Pumpkin,21
06-04-2022,Pumpkin,21
07-04-2022,Pumpkin,27
08-04-2022,Pumpkin,27
09-04-2022,Pumpkin,27
10-04-2022,Pumpkin,24
11-04-2022,Pumpkin,24
12-04-2022,Pumpkin,24
13-04-2022,Pumpkin,22
14-04-2022,Pumpkin,22
15-04-2022,Pumpkin,22
17-04-2022,Pumpkin,25
18-04-2022,Pumpkin,25
19-04-2022,Pumpkin,25
20-04-2022,Pumpkin,25
21-04-2022,Pumpkin,25
22-04-2022,Pumpkin,25
23-04-2022,Pumpkin,25
24-04-2022,Pumpkin,26
25-04-2022,Pumpkin,26
26-04-2022,Pumpkin,26
27-04-2022,Pumpkin,23
28-04-2022,Pumpkin,23
29-04-2022,Pumpkin,23
30-04-2022,Pumpkin,27
01-05-2022,Pumpkin,27
02-05-2022,Pumpkin,20
03-05-2022,Pumpkin,20
04-05-2022,Pumpkin,20
05-05-2022,Pumpkin,27
06-05-2022,Pumpkin,27
07-05-2022,Pumpkin,27
08-05-2022,Pumpkin,24
09-05-2022,Pumpkin,24
10-05-2022,Pumpkin,24
11-05-2022,Pumpkin,22
12-05-2022,Pumpkin,22
13-05-2022,Pumpkin,22
14-05-2022,Pumpkin,22
15-05-2022,Pumpkin,23
16-05-2022,Pumpkin,23
17-05-2022,Pumpkin,23
18-05-2022,Pumpkin,27
19-05-2022,Pumpkin,27
20-05-2022,Pumpkin,27
21-05-2022,Pumpkin,21
22-05-2022,Pumpkin,21
23-05-2022,Pumpkin,21
24-05-2022,Pumpkin,21
25-05-2022,Pumpkin,26
26-05-2022,Pumpkin,26
27-05-2022,Pumpkin,26
28-05-2022,Pumpkin,27
29-05-2022,Pumpkin,27
30-05-2022,Pumpkin,27
31-05-2022,Pumpkin,27
01-06-2022,Pumpkin,26
02-06-2022,Pumpkin,26
03-06-2022,Pumpkin,26
04-06-2022,Pumpkin,23
05-06-2022,Pumpkin,23
06-06-2022,Pumpkin,23
07-06-2022,Pumpkin,22
08-06-2022,Pumpkin,22
09-06-2022,Pumpkin,22
10-06-2022,Pumpkin,22
11-06-2022,Pumpkin,27
12-06-2022,Pumpkin,27
13-06-2022,Pumpkin,27
14-06-2022,Pumpkin,25
15-06-2022,Pumpkin,25
16-06-2022,Pumpkin,25
17-06-2022,Pumpkin,25
18-06-2022,Pumpkin,23
19-06-2022,Pumpkin,23
20-06-2022,Pumpkin,23
21-06-2022,Pumpkin,23
22-06-2022,Pumpkin,23
23-06-2022,Pumpkin,27
24-06-2022,Pumpkin,27
25-06-2022,Pumpkin,27
26-06-2022,Pumpkin,27
27-06-2022,Pumpkin,21
28-06-2022,Pumpkin,21
29-06-2022,Pumpkin,21
30-06-2022,Pumpkin,21
01-07-2022,Pumpkin,25
02-07-2022,Pumpkin,25
03-07-2022,Pumpkin,25
04-07-2022,Pumpkin,23
05-07-2022,Pumpkin,23
06-07-2022,Pumpkin,23
07-07-2022,Pumpkin,23
08-07-2022,Pumpkin,23
09-07-2022,Pumpkin,24
10-07-2022,Pumpkin,24
11-07-2022,Pumpkin,24
12-07-2022,Pumpkin,22
13-07-2022,Pumpkin,22
14-07-2022,Pumpkin,25
15-07-2022,Pumpkin,25
16-07-2022,Pumpkin,25
17-07-2022,Pumpkin,22
18-07-2022,Pumpkin,22
19-07-2022,Pumpkin,22
20-07-2022,Pumpkin,22
21-07-2022,Pumpkin,20
22-07-2022,Pumpkin,20
23-07-2022,Pumpkin,20
24-07-2022,Pumpkin,20
25-07-2022,Pumpkin,20
26-07-2022,Pumpkin,20
27-07-2022,Pumpkin,20
28-07-2022,Pumpkin,20
29-07-2022,Pumpkin,20
30-07-2022,Pumpkin,20
01-08-2022,Pumpkin,26
02-08-2022,Pumpkin,26
03-08-2022,Pumpkin,26
04-08-2022,Pumpkin,23
05-08-2022,Pumpkin,23
06-08-2022,Pumpkin,23
07-08-2022,Pumpkin,23
08-08-2022,Pumpkin,23
09-08-2022,Pumpkin,23
10-08-2022,Pumpkin,23
11-08-2022,Pumpkin,23
12-08-2022,Pumpkin,23
13-08-2022,Pumpkin,22
14-08-2022,Pumpkin,22
15-08-2022,Pumpkin,22
16-08-2022,Pumpkin,22
17-08-2022,Pumpkin,22
18-08-2022,Pumpkin,25
19-08-2022,Pumpkin,25
20-08-2022,Pumpkin,25
21-08-2022,Pumpkin,26
22-08-2022,Pumpkin,26
23-08-2022,Pumpkin,26
24-08-2022,Pumpkin,23
25-08-2022,Pumpkin,23
26-08-2022,Pumpkin,22
27-08-2022,Pumpkin,22
28-08-2022,Pumpkin,22
29-08-2022,Pumpkin,22
30-08-2022,Pumpkin,23
31-08-2022,Pumpkin,23
01-09-2022,Pumpkin,23
02-09-2022,Pumpkin,23
03-09-2022,Pumpkin,23
04-09-2022,Pumpkin,23
05-09-2022,Pumpkin,24
06-09-2022,Pumpkin,27
07-09-2022,Pumpkin,27
08-09-2022,Pumpkin,27
09-09-2022,Pumpkin,27
10-09-2022,Pumpkin,21
11-09-2022,Pumpkin,27
12-09-2022,Pumpkin,27
13-09-2022,Pumpkin,27
14-09-2022,Pumpkin,27
15-09-2022,Pumpkin,27
16-09-2022,Pumpkin,24
17-09-2022,Pumpkin,24
18-09-2022,Pumpkin,24
19-09-2022,Pumpkin,26
20-09-2022,Pumpkin,26
21-09-2022,Pumpkin,26
22-09-2022,Pumpkin,26
23-09-2022,Pumpkin,26
24-09-2022,Pumpkin,26
25-09-2022,Pumpkin,25
26-09-2022,Pumpkin,25
27-09-2022,Pumpkin,25
28-09-2022,Pumpkin,28
29-09-2022,Pumpkin,28
30-09-2022,Pumpkin,28
01-10-2022,Pumpkin,28
02-10-2022,Pumpkin,28
03-10-2022,Pumpkin,26
04-10-2022,Pumpkin,26
05-10-2022,Pumpkin,26
06-10-2022,Pumpkin,27
07-10-2022,Pumpkin,27
08-10-2022,Pumpkin,24
09-10-2022,Pumpkin,24
10-10-2022,Pumpkin,24
11-10-2022,Pumpkin,24
12-10-2022,Pumpkin,28
13-10-2022,Pumpkin,28
14-10-2022,Pumpkin,28
15-10-2022,Pumpkin,29
16-10-2022,Pumpkin,29
17-10-2022,Pumpkin,29
18-10-2022,Pumpkin,29
19-10-2022,Pumpkin,29
20-10-2022,Pumpkin,29
21-10-2022,Pumpkin,29
22-10-2022,Pumpkin,29
23-10-2022,Pumpkin,29
24-10-2022,Pumpkin,28
25-10-2022,Pumpkin,28
26-10-2022,Pumpkin,28
27-10-2022,Pumpkin,26
28-10-2022,Pumpkin,26
29-10-2022,Pumpkin,29
30-10-2022,Pumpkin,29
31-10-2022,Pumpkin,29
01-11-2022,Pumpkin,29
02-11-2022,Pumpkin,29
03-11-2022,Pumpkin,27
04-11-2022,Pumpkin,27
05-11-2022,Pumpkin,27
06-11-2022,Pumpkin,25
07-11-2022,Pumpkin,25
08-11-2022,Pumpkin,25
09-11-2022,Pumpkin,29
10-11-2022,Pumpkin,29
11-11-2022,Pumpkin,29
12-11-2022,Pumpkin,29
13-11-2022,Pumpkin,29
14-11-2022,Pumpkin,29
15-11-2022,Pumpkin,29
16-11-2022,Pumpkin,29
17-11-2022,Pumpkin,29
18-11-2022,Pumpkin,25
19-11-2022,Pumpkin,25
20-11-2022,Pumpkin,25
21-11-2022,Pumpkin,29
22-11-2022,Pumpkin,29
23-11-2022,Pumpkin,29
24-11-2022,Pumpkin,25
25-11-2022,Pumpkin,25
26-11-2022,Pumpkin,24
27-11-2022,Pumpkin,24
28-11-2022,Pumpkin,29
29-11-2022,Pumpkin,29
30-11-2022,Pumpkin,29
01-12-2022,Pumpkin,29
02-12-2022,Pumpkin,29
03-12-2022,Pumpkin,29
04-12-2022,Pumpkin,29
05-12-2022,Pumpkin,29
06-12-2022,Pumpkin,29
07-12-2022,Pumpkin,27
08-12-2022,Pumpkin,27
09-12-2022,Pumpkin,27
10-12-2022,Pumpkin,25
11-12-2022,Pumpkin,25
12-12-2022,Pumpkin,25
13-12-2022,Pumpkin,25
14-12-2022,Pumpkin,27
15-12-2022,Pumpkin,27
16-12-2022,Pumpkin,27
17-12-2022,Pumpkin,27
18-12-2022,Pumpkin,28
19-12-2022,Pumpkin,28
20-12-2022,Pumpkin,28
21-12-2022,Pumpkin,28
22-12-2022,Pumpkin,26
23-12-2022,Pumpkin,26
24-12-2022,Pumpkin,24
25-12-2022,Pumpkin,24
26-12-2022,Pumpkin,24
27-12-2022,Pumpkin,29
28-12-2022,Pumpkin,29
29-12-2022,Pumpkin,25
30-12-2022,Pumpkin,25
31-12-2022,Pumpkin,25
01-01-2023,Pumpkin,25
02-01-2023,Pumpkin,29
03-01-2023,Pumpkin,29
04-01-2023,Pumpkin,24
05-01-2023,Pumpkin,24
06-01-2023,Pumpkin,24
07-01-2023,Pumpkin,24
08-01-2023,Pumpkin,27
09-01-2023,Pumpkin,27
10-01-2023,Pumpkin,27
11-01-2023,Pumpkin,27
12-01-2023,Pumpkin,27
13-01-2023,Pumpkin,27
14-01-2023,Pumpkin,27
15-01-2023,Pumpkin,27
16-01-2023,Pumpkin,27
17-01-2023,Pumpkin,27
18-01-2023,Pumpkin,25
19-01-2023,Pumpkin,25
20-01-2023,Pumpkin,28
21-01-2023,Pumpkin,29
22-01-2023,Pumpkin,29
23-01-2023,Pumpkin,29
24-01-2023,Pumpkin,29
25-01-2023,Pumpkin,24
26-01-2023,Pumpkin,24
27-01-2023,Pumpkin,24
28-01-2023,Pumpkin,27
29-01-2023,Pumpkin,27
30-01-2023,Pumpkin,27
31-01-2023,Pumpkin,30
01-02-2023,Pumpkin,30
02-02-2023,Pumpkin,30
03-02-2023,Pumpkin,25
04-02-2023,Pumpkin,25
05-02-2023,Pumpkin,25
06-02-2023,Pumpkin,21
07-02-2023,Pumpkin,21
08-02-2023,Pumpkin,21
09-02-2023,Pumpkin,21
10-02-2023,Pumpkin,21
11-02-2023,Pumpkin,21
12-02-2023,Pumpkin,22
13-02-2023,Pumpkin,22
14-02-2023,Pumpkin,22
15-02-2023,Pumpkin,22
16-02-2023,Pumpkin,20
17-02-2023,Pumpkin,20
18-02-2023,Pumpkin,20
19-02-2023,Pumpkin,20
20-02-2023,Pumpkin,20
21-02-2023,Pumpkin,20
22-02-2023,Pumpkin,20
23-02-2023,Pumpkin,23
24-02-2023,Pumpkin,23
25-02-2023,Pumpkin,23
26-02-2023,Pumpkin,23
27-02-2023,Pumpkin,23
28-02-2023,Pumpkin,21
01-03-2023,Pumpkin,21
02-03-2023,Pumpkin,21
03-03-2023,Pumpkin,21
04-03-2023,Pumpkin,22
05-03-2023,Pumpkin,22
06-03-2023,Pumpkin,22
07-03-2023,Pumpkin,22
08-03-2023,Pumpkin,22
09-03-2023,Pumpkin,22
10-03-2023,Pumpkin,20
11-03-2023,Pumpkin,20
12-03-2023,Pumpkin,20
13-03-2023,Pumpkin,20
14-03-2023,Pumpkin,23
15-03-2023,Pumpkin,23
16-03-2023,Pumpkin,23
17-03-2023,Pumpkin,20
18-03-2023,Pumpkin,20
19-03-2023,Pumpkin,22
20-03-2023,Pumpkin,22
21-03-2023,Pumpkin,22
22-03-2023,Pumpkin,22
23-03-2023,Pumpkin,22
24-03-2023,Pumpkin,23
25-03-2023,Pumpkin,23
26-03-2023,Pumpkin,20
27-03-2023,Pumpkin,20
28-03-2023,Pumpkin,20
29-03-2023,Pumpkin,24
30-03-2023,Pumpkin,24
31-03-2023,Pumpkin,24
01-02-2022,Radish,24
02-02-2022,Radish,24
03-02-2022,Radish,24
04-02-2022,Radish,24
05-02-2022,Radish,21
06-02-2022,Radish,21
07-02-2022,Radish,21
08-02-2022,Radish,21
09-02-2022,Radish,21
10-02-2022,Radish,21
11-02-2022,Radish,21
12-02-2022,Radish,27
13-02-2022,Radish,27
14-02-2022,Radish,28
15-02-2022,Radish,28
16-02-2022,Radish,28
17-02-2022,Radish,24
18-02-2022,Radish,24
19-02-2022,Radish,24
20-02-2022,Radish,28
21-02-2022,Radish,28
22-02-2022,Radish,28
23-02-2022,Radish,28
24-02-2022,Radish,28
25-02-2022,Radish,28
26-02-2022,Radish,21
27-02-2022,Radish,21
28-02-2022,Radish,21
01-03-2022,Radish,21
02-03-2022,Radish,21
03-03-2022,Radish,21
04-03-2022,Radish,20
05-03-2022,Radish,20
06-03-2022,Radish,20
07-03-2022,Radish,21
08-03-2022,Radish,21
09-03-2022,Radish,18
10-03-2022,Radish,18
11-03-2022,Radish,18
12-03-2022,Radish,18
13-03-2022,Radish,18
14-03-2022,Radish,22
15-03-2022,Radish,22
16-03-2022,Radish,22
17-03-2022,Radish,22
18-03-2022,Radish,22
19-03-2022,Radish,22
20-03-2022,Radish,18
21-03-2022,Radish,18
22-03-2022,Radish,21
23-03-2022,Radish,21
24-03-2022,Radish,21
25-03-2022,Radish,18
26-03-2022,Radish,18
27-03-2022,Radish,18
28-03-2022,Radish,18
29-03-2022,Radish,18
30-03-2022,Radish,18
31-03-2022,Radish,18
02-04-2022,Radish,22
03-04-2022,Radish,22
04-04-2022,Radish,18
05-04-2022,Radish,18
06-04-2022,Radish,18
07-04-2022,Radish,19
08-04-2022,Radish,19
09-04-2022,Radish,19
10-04-2022,Radish,19
11-04-2022,Radish,19
12-04-2022,Radish,19
13-04-2022,Radish,19
14-04-2022,Radish,19
15-04-2022,Radish,19
17-04-2022,Radish,22
18-04-2022,Radish,22
19-04-2022,Radish,22
20-04-2022,Radish,22
21-04-2022,Radish,22
22-04-2022,Radish,22
23-04-2022,Radish,22
24-04-2022,Radish,20
25-04-2022,Radish,20
26-04-2022,Radish,20
27-04-2022,Radish,20
28-04-2022,Radish,20
29-04-2022,Radish,20
30-04-2022,Radish,22
01-05-2022,Radish,22
02-05-2022,Radish,22
03-05-2022,Radish,22
04-05-2022,Radish,22
05-05-2022,Radish,20
06-05-2022,Radish,20
07-05-2022,Radish,20
08-05-2022,Radish,23
09-05-2022,Radish,23
10-05-2022,Radish,23
11-05-2022,Radish,21
12-05-2022,Radish,21
13-05-2022,Radish,21
14-05-2022,Radish,21
15-05-2022,Radish,22
16-05-2022,Radish,22
17-05-2022,Radish,22
18-05-2022,Radish,26
19-05-2022,Radish,26
20-05-2022,Radish,26
21-05-2022,Radish,25
22-05-2022,Radish,25
23-05-2022,Radish,25
24-05-2022,Radish,25
25-05-2022,Radish,22
26-05-2022,Radish,22
27-05-2022,Radish,22
28-05-2022,Radish,23
29-05-2022,Radish,23
30-05-2022,Radish,23
31-05-2022,Radish,23
01-06-2022,Radish,24
02-06-2022,Radish,24
03-06-2022,Radish,24
04-06-2022,Radish,24
05-06-2022,Radish,24
06-06-2022,Radish,24
07-06-2022,Radish,26
08-06-2022,Radish,26
09-06-2022,Radish,26
10-06-2022,Radish,26
11-06-2022,Radish,29
12-06-2022,Radish,29
13-06-2022,Radish,29
14-06-2022,Radish,24
15-06-2022,Radish,24
16-06-2022,Radish,24
17-06-2022,Radish,24
18-06-2022,Radish,28
19-06-2022,Radish,28
20-06-2022,Radish,27
21-06-2022,Radish,27
22-06-2022,Radish,27
23-06-2022,Radish,25
24-06-2022,Radish,25
25-06-2022,Radish,25
26-06-2022,Radish,25
27-06-2022,Radish,25
28-06-2022,Radish,25
29-06-2022,Radish,25
30-06-2022,Radish,25
01-07-2022,Radish,25
02-07-2022,Radish,25
03-07-2022,Radish,25
04-07-2022,Radish,28
05-07-2022,Radish,28
06-07-2022,Radish,28
07-07-2022,Radish,28
08-07-2022,Radish,28
09-07-2022,Radish,27
10-07-2022,Radish,27
11-07-2022,Radish,27
12-07-2022,Radish,26
13-07-2022,Radish,26
14-07-2022,Radish,28
15-07-2022,Radish,28
16-07-2022,Radish,28
17-07-2022,Radish,28
18-07-2022,Radish,28
19-07-2022,Radish,28
20-07-2022,Radish,28
21-07-2022,Radish,29
22-07-2022,Radish,29
23-07-2022,Radish,29
24-07-2022,Radish,24
25-07-2022,Radish,24
26-07-2022,Radish,24
27-07-2022,Radish,24
28-07-2022,Radish,24
29-07-2022,Radish,24
30-07-2022,Radish,24
01-08-2022,Radish,30
02-08-2022,Radish,30
03-08-2022,Radish,30
04-08-2022,Radish,26
05-08-2022,Radish,26
06-08-2022,Radish,26
07-08-2022,Radish,26
08-08-2022,Radish,28
09-08-2022,Radish,28
10-08-2022,Radish,28
11-08-2022,Radish,28
12-08-2022,Radish,28
13-08-2022,Radish,29
14-08-2022,Radish,29
15-08-2022,Radish,29
16-08-2022,Radish,29
17-08-2022,Radish,29
18-08-2022,Radish,29
19-08-2022,Radish,29
20-08-2022,Radish,29
21-08-2022,Radish,29
22-08-2022,Radish,29
23-08-2022,Radish,29
24-08-2022,Radish,25
25-08-2022,Radish,25
26-08-2022,Radish,26
27-08-2022,Radish,26
28-08-2022,Radish,26
29-08-2022,Radish,26
30-08-2022,Radish,26
31-08-2022,Radish,26
01-09-2022,Radish,25
02-09-2022,Radish,25
03-09-2022,Radish,25
04-09-2022,Radish,25
05-09-2022,Radish,27
06-09-2022,Radish,29
07-09-2022,Radish,29
08-09-2022,Radish,29
09-09-2022,Radish,29
10-09-2022,Radish,26
11-09-2022,Radish,20
12-09-2022,Radish,20
13-09-2022,Radish,20
14-09-2022,Radish,20
15-09-2022,Radish,20
16-09-2022,Radish,25
17-09-2022,Radish,25
18-09-2022,Radish,25
19-09-2022,Radish,24
20-09-2022,Radish,24
21-09-2022,Radish,24
22-09-2022,Radish,24
23-09-2022,Radish,24
24-09-2022,Radish,24
25-09-2022,Radish,29
26-09-2022,Radish,29
27-09-2022,Radish,29
28-09-2022,Radish,35
29-09-2022,Radish,35
30-09-2022,Radish,35
01-10-2022,Radish,35
02-10-2022,Radish,35
03-10-2022,Radish,33
04-10-2022,Radish,33
05-10-2022,Radish,33
06-10-2022,Radish,30
07-10-2022,Radish,30
08-10-2022,Radish,28
09-10-2022,Radish,28
10-10-2022,Radish,28
11-10-2022,Radish,28
12-10-2022,Radish,35
13-10-2022,Radish,35
14-10-2022,Radish,35
15-10-2022,Radish,32
16-10-2022,Radish,32
17-10-2022,Radish,32
18-10-2022,Radish,28
19-10-2022,Radish,28
20-10-2022,Radish,28
21-10-2022,Radish,28
22-10-2022,Radish,28
23-10-2022,Radish,28
24-10-2022,Radish,28
25-10-2022,Radish,28
26-10-2022,Radish,28
27-10-2022,Radish,34
28-10-2022,Radish,34
29-10-2022,Radish,30
30-10-2022,Radish,30
31-10-2022,Radish,30
01-11-2022,Radish,30
02-11-2022,Radish,30
03-11-2022,Radish,35
04-11-2022,Radish,35
05-11-2022,Radish,35
06-11-2022,Radish,29
07-11-2022,Radish,29
08-11-2022,Radish,29
09-11-2022,Radish,30
10-11-2022,Radish,30
11-11-2022,Radish,30
12-11-2022,Radish,33
13-11-2022,Radish,33
14-11-2022,Radish,33
15-11-2022,Radish,33
16-11-2022,Radish,33
17-11-2022,Radish,33
18-11-2022,Radish,23
19-11-2022,Radish,23
20-11-2022,Radish,23
21-11-2022,Radish,23
22-11-2022,Radish,23
23-11-2022,Radish,23
24-11-2022,Radish,22
25-11-2022,Radish,22
26-11-2022,Radish,25
27-11-2022,Radish,25
28-11-2022,Radish,25
29-11-2022,Radish,25
30-11-2022,Radish,24
01-12-2022,Radish,24
02-12-2022,Radish,24
03-12-2022,Radish,24
04-12-2022,Radish,24
05-12-2022,Radish,24
06-12-2022,Radish,24
07-12-2022,Radish,23
08-12-2022,Radish,23
09-12-2022,Radish,23
10-12-2022,Radish,20
11-12-2022,Radish,20
12-12-2022,Radish,20
13-12-2022,Radish,20
14-12-2022,Radish,24
15-12-2022,Radish,24
16-12-2022,Radish,24
17-12-2022,Radish,24
18-12-2022,Radish,24
19-12-2022,Radish,24
20-12-2022,Radish,24
21-12-2022,Radish,24
22-12-2022,Radish,23
23-12-2022,Radish,23
24-12-2022,Radish,22
25-12-2022,Radish,22
26-12-2022,Radish,22
27-12-2022,Radish,24
28-12-2022,Radish,24
29-12-2022,Radish,22
30-12-2022,Radish,22
31-12-2022,Radish,22
01-01-2023,Radish,22
02-01-2023,Radish,24
03-01-2023,Radish,24
04-01-2023,Radish,27
05-01-2023,Radish,27
06-01-2023,Radish,27
07-01-2023,Radish,27
08-01-2023,Radish,28
09-01-2023,Radish,28
10-01-2023,Radish,28
11-01-2023,Radish,28
12-01-2023,Radish,28
13-01-2023,Radish,28
14-01-2023,Radish,23
15-01-2023,Radish,23
16-01-2023,Radish,23
17-01-2023,Radish,23
18-01-2023,Radish,27
19-01-2023,Radish,27
20-01-2023,Radish,26
21-01-2023,Radish,24
22-01-2023,Radish,24
23-01-2023,Radish,24
24-01-2023,Radish,24
25-01-2023,Radish,23
26-01-2023,Radish,23
27-01-2023,Radish,23
28-01-2023,Radish,26
29-01-2023,Radish,26
30-01-2023,Radish,26
31-01-2023,Radish,26
01-02-2023,Radish,26
02-02-2023,Radish,26
03-02-2023,Radish,26
04-02-2023,Radish,26
05-02-2023,Radish,26
06-02-2023,Radish,25
07-02-2023,Radish,25
08-02-2023,Radish,25
09-02-2023,Radish,29
10-02-2023,Radish,29
11-02-2023,Radish,29
12-02-2023,Radish,25
13-02-2023,Radish,25
14-02-2023,Radish,25
15-02-2023,Radish,25
16-02-2023,Radish,27
17-02-2023,Radish,27
18-02-2023,Radish,27
19-02-2023,Radish,30
20-02-2023,Radish,30
21-02-2023,Radish,30
22-02-2023,Radish,30
23-02-2023,Radish,30
24-02-2023,Radish,30
25-02-2023,Radish,25
26-02-2023,Radish,25
27-02-2023,Radish,25
28-02-2023,Radish,27
01-03-2023,Radish,27
02-03-2023,Radish,27
03-03-2023,Radish,27
04-03-2023,Radish,23
05-03-2023,Radish,23
06-03-2023,Radish,23
07-03-2023,Radish,23
08-03-2023,Radish,23
09-03-2023,Radish,23
10-03-2023,Radish,24
11-03-2023,Radish,24
12-03-2023,Radish,24
13-03-2023,Radish,24
14-03-2023,Radish,22
15-03-2023,Radish,22
16-03-2023,Radish,22
17-03-2023,Radish,24
18-03-2023,Radish,24
19-03-2023,Radish,24
20-03-2023,Radish,24
21-03-2023,Radish,24
22-03-2023,Radish,24
23-03-2023,Radish,24
24-03-2023,Radish,24
25-03-2023,Radish,24
26-03-2023,Radish,25
27-03-2023,Radish,25
28-03-2023,Radish,25
29-03-2023,Radish,21
30-03-2023,Radish,21
31-03-2023,Radish,21
01-02-2022,Ridge Gourd,30
02-02-2022,Ridge Gourd,30
03-02-2022,Ridge Gourd,30
04-02-2022,Ridge Gourd,30
05-02-2022,Ridge Gourd,33
06-02-2022,Ridge Gourd,33
07-02-2022,Ridge Gourd,33
08-02-2022,Ridge Gourd,33
09-02-2022,Ridge Gourd,33
10-02-2022,Ridge Gourd,33
